tc,f,df,TS,UL95
55687.150034722225,1.3437305212161727e-08,4.077392242377852e-09,73.77143501951286,6.640737357981053e-08
55694.150034722225,1.753549384902082e-08,5.009109968831574e-09,88.1139112973251,6.600121156992167e-08
55701.150034722225,1.468692037917234e-08,4.364219829746663e-09,69.57255876344789,4.906622652997475e-08
55708.150034722225,1.237820319598962e-08,3.86698860992062e-09,87.1881096242978,1.6263507824148639e-07
55715.150034722225,1.0507498215622232e-08,3.743646030714733e-09,48.132802895492205,2.9715247382867347e-08
55722.150034722225,1.0000856255161494e-08,3.655394107602268e-09,49.48061903148118,6.781027159772787e-08
55729.150034722225,1.0819781389334274e-08,3.87988119486215e-09,40.6875979111428,4.3987197031931794e-08
55736.150034722225,7.946313003488844e-09,3.11882849611778e-09,39.80697866941773,6.02494720031978e-08
55743.150034722225,1.3361810119588517e-08,4.05880414395182e-09,79.82824918114056,5.846796965769031e-08
55750.14883730177,4.592245946961463e-09,2.237488441832125e-09,37.419869707773614,1.6168503155089293e-07
55757.150034722225,6.318817782398191e-09,2.6419841951717254e-09,45.99661620041661,1.3312023291292606e-07
55764.148571095386,1.0712447189497968e-08,3.952076353866892e-09,38.21985232352017,6.570297752511796e-08
55771.150034722225,8.142715392321126e-09,3.4453667959338108e-09,28.724908175016026,5.171260625229078e-08
55778.150034722225,3.809985329595999e-09,2.2986642361137982e-09,31.232187936926493,1.6966918510766217e-07
55785.150034722225,5.374252527937559e-09,2.7170415414489245e-09,22.188607882551878,7.769724586983613e-08
55792.150034722225,5.282379102313536e-09,2.6220446098237256e-09,13.051409554376733,5.478308592133873e-08
55799.14170766974,2.78031949854225e-09,2.4682966216668335e-09,26.757147098403948,7.416350026289038e-09
55806.150034722225,3.8659572541047234e-09,2.9644589143964983e-09,5.449732573815709,2.3597569605468804e-08
55813.142054892945,4.003166641886276e-09,2.6999310687421133e-09,16.0872179422513,2.229319652399676e-08
55820.150034722225,1.2614392837127041e-08,4.007685597246904e-09,76.9121558389088,1.0230108275291425e-07
55827.150034722225,8.400913186317778e-09,3.3254943720732162e-09,41.852387712053314,1.3117181852534845e-07
55834.150034722225,1.6094761986299457e-08,4.679986819531786e-09,75.8376476254889,3.809912594654416e-08
55841.150034722225,7.189877610431706e-09,3.3196805649665358e-09,26.664990230896365,2.707416048926724e-08
55848.150034722225,6.861137262869174e-09,3.0647803124878245e-09,30.388677876399015,5.7053066512632594e-08
55855.150034722225,1.4110826764336344e-08,4.713342870974406e-09,65.06088124127564,6.667791524539622e-08
55862.150034722225,1.2477037065478468e-08,3.866362610566704e-09,73.3507673411259,4.075493531639261e-08
55869.150034722225,2.1606443847827766e-08,5.141564822549105e-09,119.25972380753592,9.794764658145372e-08
55876.150034722225,1.4223333263870812e-08,4.059234723260548e-09,118.2539836811593,1.0983434157278849e-07
55883.150034722225,1.7529143600135933e-08,4.753137638609156e-09,84.87084037104432,4.357675384780405e-08
55890.150034722225,1.4710785232560135e-08,4.116522269962225e-09,122.38482035158086,1.3994237907007003e-07
55897.150034722225,1.8390968691844162e-08,4.503058173045694e-09,145.78074787704827,1.8496519553511995e-07
55904.150034722225,2.275762918026142e-08,5.533755598240321e-09,140.91217864043574,1.1049175582806307e-07
55911.150034722225,1.890261284505078e-08,4.884208324086315e-09,128.26986934130764,7.052002921911092e-08
55918.150034722225,2.255292356352351e-08,5.0113257447693695e-09,163.56272362205345,8.596176717198205e-08
55925.150034722225,3.264512784692963e-08,6.290792076603091e-09,261.350149157377,9.414419742749279e-08
55932.150034722225,2.8509324513342893e-08,5.6110935394466335e-09,207.59882200575157,2.5186548906735425e-07
55939.150034722225,1.0754062996446374e-08,3.3644733176907474e-09,63.611728334013605,1.0740717381845133e-07
55946.14104216891,2.293629228406139e-08,5.0610405972758315e-09,164.24252992112815,9.056128093692544e-08
55953.150034722225,2.0483729441313387e-08,4.866207900055998e-09,150.4292492915738,9.38160566872662e-08
55960.150034722225,1.8152292903168676e-08,4.852509264454852e-09,101.9609889227977,1.3757031370434898e-07
55967.150034722225,2.103427954546576e-08,5.0400543837158966e-09,128.1414419335706,9.370603597658216e-08
55974.150034722225,8.824815799372275e-09,3.3721174088691477e-09,32.89988002248356,2.223717100385721e-08
55981.150034722225,1.531232822988686e-08,4.238242824799714e-09,84.67098597940276,7.277527503838628e-08
55988.14422503032,7.531273000302845e-09,2.7486958310743807e-09,59.585658079828136,1.5122637105540662e-07
55995.150034722225,1.903026800429587e-08,4.034097571407545e-09,215.09516643495954,1.184108673010288e-07
56002.14275512329,1.735056747028354e-08,4.2650915320676225e-09,166.2839772723746,2.5570131331557117e-07
56009.150034722225,1.3656395990322867e-08,4.2266440502973295e-09,76.22401238520979,8.423590921474387e-08
56016.150034722225,1.5960388734547435e-08,4.382696303731479e-09,101.14529791366658,1.2133600871654924e-07
56023.150034722225,5.65973173209443e-09,2.5957573099202544e-09,23.69091209684484,2.5861915095901818e-08
56030.14630258144,1.0693612133898505e-08,3.6036015306033805e-09,59.36338211606926,6.435665112022111e-08
56037.150034722225,6.041791596151704e-09,2.5025462220286802e-09,43.09060473290083,1.6112488401599242e-07
56044.14289979934,1.1295853455291479e-08,3.604729213242271e-09,63.754344383476564,1.2878053999932935e-07
56051.150034722225,2.678574535368947e-09,2.120209476771056e-09,10.001966497809917,8.469622334171311e-08
56058.150034722225,4.503254514212249e-09,2.425546456168376e-09,24.643320185648918,4.681778396651717e-08
56065.150034722225,1.0226439216416158e-08,3.7012549214548645e-09,55.98207566587371,1.0663307412200041e-07
56072.14808498403,1.0246680611523862e-08,3.545430067903128e-09,54.96240332401794,9.670598169718605e-08
56079.150034722225,1.3781127205449463e-08,3.956394021633406e-09,103.51272453312049,1.266602535039536e-07
56086.14089169717,1.713111876198504e-08,4.565870657882452e-09,132.4547053183196,1.391460432684859e-07
56093.150034722225,2.53220706430838e-08,5.5099997753681174e-09,153.38056248647263,1.2214563832657448e-07
56100.150034722225,1.6654623326988753e-08,4.557082734040472e-09,116.9348968288723,1.5306414116742978e-07
56107.150034722225,1.3396737139095047e-08,4.151435311674237e-09,64.33135280627903,5.2408445782395904e-08
56114.150034722225,1.788738246948983e-08,5.104777289745097e-09,125.24820313479722,1.0113282607240497e-07
56121.150034722225,6.225226505978429e-09,2.9218297933365928e-09,30.28009938098694,9.11103151152336e-08
56128.14035929009,1.4803228728933526e-08,4.16608868787836e-09,110.57092609394749,4.2773751099712784e-08
56135.150034722225,9.248281400808903e-09,3.352979018984782e-09,44.85903071648863,7.135930564517133e-08
56142.150034722225,1.1330226641572197e-08,3.921018429834957e-09,47.70618259960247,4.1986292360891506e-08
56149.150034722225,1.6122452904510623e-08,4.586609408006069e-09,75.47452220854757,9.8916938082977e-08
56156.150034722225,3.4403549365508104e-09,1.903901111412623e-09,29.660594394576037,2.3276684281559224e-07
56163.150034722225,9.48354778477903e-09,3.3789244852213765e-09,52.6576220179486,9.89164336219951e-08
56170.150034722225,5.812819473562291e-09,2.7157005559020563e-09,24.276954841810948,1.544645967479272e-07
56177.150034722225,1.4360280094588534e-08,4.2459866966397065e-09,81.99635212026624,8.80504144106856e-08
56184.150034722225,1.4815572439882627e-08,4.246225638819373e-09,88.19700953709616,5.5237126678245414e-08
56191.150034722225,1.0049176613357752e-08,3.5870668275042747e-09,69.5080137166733,1.461074947678189e-07
56198.150034722225,8.140430828090207e-09,5.012822981562637e-09,13.507144391107431,8.759460933423017e-08
56205.150034722225,7.459132717731933e-09,3.054380859076315e-09,57.120964315137826,2.2028417660262868e-07
56212.150034722225,1.0491544909258308e-08,3.2699392495470476e-09,78.65114117561097,1.651808707194682e-07
56219.14891832303,1.872750684722832e-08,4.660313180449308e-09,116.81016817962518,1.0318612909406538e-07
56226.150034722225,1.3025073347870813e-08,4.151898187270243e-09,73.6304133361009,1.3617658797799618e-07
56233.1447458716,9.804846307857337e-09,3.3952510722938875e-09,54.52424065912783,7.066244783869709e-08
56240.150034722225,9.83633142117069e-09,3.306447798450816e-09,62.66761303737076,1.0628269264162218e-07
56247.150034722225,1.0027688639034809e-08,3.712401752153528e-09,46.62920084295547,1.4872193911339833e-07
56254.150034722225,3.2734375438247566e-09,2.005436807881638e-09,20.782105834299728,1.8598660683065812e-07
56261.143831512585,2.7235618979467626e-09,1.8817078576935298e-09,12.376793728039047,1.2378457720452843e-07
56268.150034722225,7.829192986977539e-09,3.5937872097487385e-09,45.71027368568684,1.2776956582856723e-07
56275.150034722225,1.432069613623872e-08,4.347836247846707e-09,77.02460786118536,6.072248112671818e-08
56282.150034722225,1.7069067766887875e-08,4.774224955226087e-09,109.9928100582838,1.6082969789286413e-07
56289.150034722225,9.62149247401059e-09,3.260141341212298e-09,63.712702394583175,1.4653531515034812e-07
56296.150034722225,1.94245754221725e-08,4.886278784937729e-09,117.53971034486676,1.404813579701828e-07
56303.150034722225,1.5410376659367876e-08,4.1881367390686136e-09,95.99554690938385,1.8107571854779938e-07
56310.14953175411,1.3502169712574553e-08,3.807061609152927e-09,91.2272200072075,1.1745461899062964e-07
56317.150034722225,1.4328114432278532e-08,3.924818871169232e-09,99.79255511766314,1.416287202541742e-07
56324.143553735536,1.75478614488747e-08,4.5343009036487626e-09,119.2265071203401,4.293822124043792e-08
56331.150034722225,1.1002945968560478e-08,3.958631292334433e-09,53.22094692939936,8.68781923269345e-08
56338.150034722225,1.8377201144996014e-08,4.814428600326266e-09,114.08304951788159,1.056351012179054e-07
56345.150034722225,1.1603611233472288e-08,3.6581005094920433e-09,115.99542985978405,1.865048246842856e-08
56352.150034722225,8.025123485153907e-09,2.8769402144209144e-09,59.821126817354525,1.5030471234980156e-07
56359.150034722225,9.702206345898748e-09,4.114936230186477e-09,29.677622799234086,8.806079100746519e-08
56366.150034722225,1.031462042379069e-08,3.4031282771237017e-09,58.05857149946314,1.8944401594799955e-07
56373.14840907414,1.1236579489401472e-08,3.6782028838651983e-09,60.02181564458442,5.717675489270868e-08
56380.150034722225,1.1691042967921986e-08,4.212078891131471e-09,46.48167975117758,2.765054738366876e-08
56387.150034722225,3.286648124365375e-09,2.2324212094179343e-09,11.507853037870518,8.346487515277152e-08
56394.150034722225,5.783637055732455e-09,2.373875575381578e-09,44.90885548589722,9.330452622879404e-08
56401.144196254325,6.2069738541732615e-09,2.84566110695738e-09,35.55750484708915,1.5427853742633182e-07
